4653,"American Realty Investors, Inc.",ARL,NGN,195.48,1596549725000
4654,"Forrester Research, Inc.",FORR,KZT,-173.04,1607925374000
4655,Luminex Corporation,LMNX,IDR,27.98,1585626411000
4656,ALPS/Dorsey Wright Sector Momentum ETF,SWIN,UAH,-77.12,1594253321000
4657,Omega Protein Corporation,OME,SEK,-68.78,1601949920000
4658,Peapack-Gladstone Financial Corporation,PGC,EUR,90.18,1588084417000
4659,Oxbridge Re Holdings Limited,OXBRW,EUR,130.5,1606201436000
4660,"Sangamo Therapeutics, Inc.",SGMO,USD,45.17,1588340436000
4661,"Frequency Electronics, Inc.",FEIM,LTL,78.23,1583002528000
4662,Central Valley Community Bancorp,CVCY,XOF,103.59,1594233832000
4663,Pimco Income Opportunity Fund,PKO,THB,-70.27,1581299370000
4664,"Juno Therapeutics, Inc.",JUNO,RUB,-65.18,1601112357000
4665,"Valhi, Inc.",VHI,GHS,-93.91,1579184989000
4666,"PolarityTE, Inc.",COOL,CNY,131.4,1606623383000
4667,Lindsay Corporation,LNN,CNY,-88.8,1605329024000
4668,James Hardie Industries plc.,JHX,EUR,-75.15,1590845169000
4669,Bruker Corporation,BRKR,CNY,58.37,1579792971000
4670,Molson Coors Brewing  Company,TAP,EUR,81.41,1584866137000
4671,"Bioptix, Inc",BIOP,KRW,-62.98,1579656122000
4672,Valvoline Inc.,VVV,BRL,142.69,1588583687000
4673,Ampco-Pittsburgh Corporation,AP,PHP,109.3,1605123542000
4674,Origin Agritech Limited,SEED,CAD,-72.64,1603956182000
4675,Western Asset Mortgage Defined Opportunity Fund Inc,DMO,PHP,192.57,1608927355000
4676,"Chembio Diagnostics, Inc.",CEMI,JPY,173.55,1603471194000
4677,"New America High Income Fund, Inc. (The)",HYB,RSD,-126.64,1599343393000
4678,"CBL & Associates Properties, Inc.",CBL^E,TZS,159.32,1587667232000
4679,"CAI International, Inc.",CAI,RUB,4.94,1599104711000
4680,NorthWestern Corporation,NWE,CNY,-169.77,1583743414000
4681,"Southside Bancshares, Inc.",SBSI,CNY,-127.8,1579660237000
4682,180 Degree Capital Corp.,TURN,JPY,-189.63,1599173824000
4683,"Hortonworks, Inc.",HDP,IDR,92.28,1593943963000
4684,"Mondelez International, Inc.",MDLZ,PLN,173.15,1604272382000
4685,First Trust High Yield Long/Short ETF,HYLS,CNY,180.16,1585102627000
4686,Reading International Inc,RDI,IDR,-86.08,1580249746000
4687,KapStone Paper and Packaging Corporation,KS,IRR,8.04,1596441715000
4688,Blackrock Muni New York Intermediate Duration Fund Inc,MNE,PHP,5.16,1603846539000
4689,Yulong Eco-Materials Limited,YECO,CZK,98.89,1592046370000
4690,"Xencor, Inc.",XNCR,EUR,125.33,1609324815000
4691,Tenneco Inc.,TEN,USD,121.73,1584911454000
4692,Anworth Mortgage Asset  Corporation,ANH^A,NGN,48.11,1584540836000
4693,Universal Technical Institute Inc,UTI,AZN,130.34,1587178102000
4694,"Entergy Louisiana, Inc.",ELC,HRK,-18.25,1596117316000
4695,Piper Jaffray Companies,PJC,CNY,43.68,1601461281000
4696,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",DUC,RUB,-157.68,1593251170000
4697,"Choice Hotels International, Inc.",CHH,SYP,-97.17,1596536220000
4698,"Harley-Davidson, Inc.",HOG,EUR,100.99,1601597695000
4699,Dick's Sporting Goods Inc,DKS,PKR,31.9,1589052324000
4700,"SunTrust Banks, Inc.",STI^E,CNY,13.41,1596028664000
4701,First Trust CEF Income Opportunity ETF,FCEF,CNY,70.23,1584781968000
4702,TapImmune Inc.,TPIV,KRW,78.92,1584666788000
4703,Cincinnati Financial Corporation,CINF,CNY,141.2,1603219901000
4704,"Staples, Inc.",SPLS,SEK,-148.1,1598827003000
4705,"TrueBlue, Inc.",TBI,PYG,-58.38,1590045661000
4706,"ALJ Regional Holdings, Inc.",ALJJ,SEK,-156.96,1591955998000
4707,REGENXBIO Inc.,RGNX,BRL,-72.8,1606061156000
4708,Brookfield Property Partners L.P.,BPY,ARS,40.62,1583191344000
4709,Moog Inc.,MOG.B,SOS,-59.49,1585799074000
4710,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,SAIC,EGP,-87.9,1597211553000
4711,Atento S.A.,ATTO,UAH,-18.95,1597561910000
4712,HSBC Holdings plc,HSBC^A,CNY,111.41,1605937845000
4713,Citigroup Inc.,C^C,USD,180.42,1603388229000
4714,W.P. Carey Inc.,WPC,IDR,-0.81,1594417853000
4715,TAL Education Group,TAL,CNY,113.25,1591573982000
4716,Cincinnati Bell Inc,CBB^B,CNY,-86.47,1589086149000
4717,Tesco Corporation,TESO,RUB,-21.93,1603057114000
4718,"Celadon Group, Inc.",CGI,CNY,-188.98,1581252807000
4719,BlackRock California Municipal Income Trust,BFZ,BDT,14.13,1586456981000
4720,Luxfer Holdings PLC,LXFR,PHP,95.55,1581829815000
4721,"Applied Materials, Inc.",AMAT,IDR,175.53,1603321957000
4722,First Trust Emerging Markets Local Currency Bond ETF,FEMB,BRL,-153.22,1582763844000
4723,GGP Inc.,GGP,IDR,-115.35,1595299916000
4724,American Tower Corporation (REIT),AMT^B,EUR,165.74,1592083745000
4725,Eaton Vance Corporation,EV,IDR,-7.47,1605200646000
4726,West Bancorporation,WTBA,BRL,-192.41,1599578811000
4727,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",MIE,EUR,187.75,1583460465000
4728,PowerShares Golden Dragon China Portfolio,PGJ,SEK,75.87,1607747167000
4729,NeuroDerm Ltd.,NDRM,RUB,-79.05,1583639370000
4730,"Carolina Trust BancShares, Inc.",CART,RUB,104.36,1587225814000
4731,"Flex Pharma, Inc.",FLKS,SEK,-164.75,1601111283000
4732,"Cree, Inc.",CREE,CNY,-79.52,1602202676000
4733,"Clovis Oncology, Inc.",CLVS,CNY,-9.25,1606691456000
4734,"West Marine, Inc.",WMAR,ARS,95.38,1608113778000
4735,Atlantic Coast Financial Corporation,ACFC,VND,81.05,1608514973000
4736,"Royce Micro-Cap Trust, Inc.",RMT,KGS,2.7,1589167198000
4737,Assured Guaranty Ltd.,AGO^F,PHP,176.35,1609007969000
4738,"2U, Inc.",TWOU,GTQ,-125.36,1590980251000
4739,Ford Motor Company,F,EUR,25.13,1583421198000
4740,Vanguard Russell 1000 Value ETF,VONV,EUR,169.43,1583571328000
4741,Bright Scholar Education Holdings Limited,BEDU,PHP,93.07,1592369349000
4742,Western Asset Variable Rate Strategic Fund Inc.,GFY,SEK,11.73,1606915048000
4743,VictoryShares Emerging Market Volatility Wtd ETF,CEZ,NGN,59.82,1588479504000
4744,"GNC Holdings, Inc.",GNC,EUR,-191.43,1601990850000
4745,"OraSure Technologies, Inc.",OSUR,IDR,-171.31,1608894923000
4746,Managed Duration Investment Grade Municipal Fund,MZF,EUR,-110.23,1586251649000
4747,"MYR Group, Inc.",MYRG,CLP,55.48,1585457723000
4748,Blackrock Floating Rate Income Strategies Fund Inc,FRA,AFN,60.89,1607945085000
4749,"Hudson Technologies, Inc.",HDSN,CNY,-136.08,1584412297000
4750,China Rapid Finance Limited,XRF,EUR,-186.3,1607899593000
4751,"Wesco Aircraft Holdings, Inc.",WAIR,MXN,-24.54,1593836666000
4752,Netshoes (Cayman) Limited,NETS,THB,45.0,1584561417000
4753,Nam Tai Property Inc.,NTP,EUR,-19.42,1604218562000
4754,MSCI Inc,MSCI,RUB,171.22,1590537790000
4755,PowerShares Global Water Portfolio,PIO,RUB,91.92,1607828180000
4756,Gilat Satellite Networks Ltd.,GILT,USD,-187.54,1587908042000
4757,EPR Properties,EPR^E,EUR,127.85,1583238704000
4758,"TRI Pointe Group, Inc.",TPH,GBP,62.07,1607317949000
4759,RMG Networks Holding Corporation,RMGN,ZAR,-108.43,1583257311000
4760,"Intermolecular, Inc.",IMI,EUR,164.05,1605886799000
4761,Baozun Inc.,BZUN,BWP,-100.84,1591636103000
4762,"Nustar GP Holdings, LLC",NSH,MYR,58.09,1605712632000
4763,KT Corporation,KT,IDR,-5.86,1581481844000
4764,"Daktronics, Inc.",DAKT,PLN,-17.12,1604393855000
4765,Kennametal Inc.,KMT,EUR,120.12,1593108044000
4766,Fibria Celulose S.A.,FBR,JPY,121.52,1601200268000
4767,Lumos Networks Corp.,LMOS,SEK,-165.35,1595161954000
4768,Harmony Merger Corp.,HRMNU,SEK,-144.23,1596627276000
4769,Zion Oil & Gas Inc,ZNWAA,EUR,-2.4,1583215674000
4770,TFS Financial Corporation,TFSL,IDR,-77.26,1600111184000
4771,Koss Corporation,KOSS,KES,66.87,1602606780000
4772,Berkshire Hathaway Inc.,BRK.B,CNY,-196.24,1603173934000
4773,"Eiger BioPharmaceuticals, Inc.",EIGR,PHP,-179.62,1583121201000
4774,"CBAK Energy Technology, Inc.",CBAK,PHP,83.04,1596372577000
4775,Cincinnati Financial Corporation,CINF,EUR,122.22,1597850042000
4776,IDT Corporation,IDT,VND,145.89,1603344168000
4777,NVE Corporation,NVEC,PGK,48.02,1587883955000
4778,"Mitek Systems, Inc.",MITK,GMD,-17.1,1588555606000
4779,"The Hackett Group, Inc.",HCKT,IDR,176.89,1582680928000
4780,BLDRS Developed Markets 100 ADR Index Fund,ADRD,CNY,-134.21,1595536314000
4781,"Tahoe Resources, Inc.",TAHO,SEK,198.54,1595410073000
4782,Hancock Holding Company,HBHCL,MKD,100.42,1589480795000
4783,"NiSource, Inc",NI,RUB,181.5,1597348828000
4784,"Dime Community Bancshares, Inc.",DCOM,IDR,-143.7,1601313722000
4785,BOK Financial Corporation,BOKFL,BRL,-18.46,1593887812000
4786,"Tetra Tech, Inc.",TTEK,EUR,70.92,1586515325000
4787,GSV Capital Corp,GSVC,PHP,-66.02,1594722727000
4788,ASA Gold and Precious Metals Limited,ASA,USD,-4.07,1598433026000
4789,Calamos Global Dynamic Income Fund,CHW,JPY,168.11,1582172197000
4790,"Atara Biotherapeutics, Inc.",ATRA,CAD,-63.22,1606714719000
4791,Colfax Corporation,CFX,PHP,-87.37,1590464879000
4792,Anworth Mortgage Asset  Corporation,ANH^A,ILS,-107.42,1592670554000
4793,Colliers International Group Inc. ,CIGI,CDF,-85.11,1606356508000
4794,Templeton Emerging Markets Fund,EMF,EUR,-164.93,1591838132000
4795,BlueLinx Holdings Inc.,BXC,HTG,-3.74,1608737437000
4796,Colfax Corporation,CFX,CNY,37.88,1579356558000
4797,"Blackrock MuniYield California Fund, Inc.",MYC,CNY,-96.92,1581507493000
4798,ClearBridge Dividend Strategy ESG ETF,YLDE,CNY,-16.58,1605957011000
4799,"Customers Bancorp, Inc",CUBI^C,CNY,-75.35,1598802753000
4800,Yamana Gold Inc.,AUY,IDR,9.03,1583319208000
4801,"Entergy New Orleans, Inc.",ENO,UAH,95.63,1602219969000
4802,"Synchronoss Technologies, Inc.",SNCR,PHP,34.69,1586784287000
4803,VictoryShares International High Div Volatility Wtd ETF,CID,EUR,-76.25,1608026155000
4804,TravelCenters of America LLC,TANNZ,JPY,-29.93,1591781153000
4805,Eagle Point Credit Company Inc.,ECCA,CZK,-175.16,1606668424000
4806,TravelCenters of America LLC,TA,ETB,-97.22,1584733894000
4807,Brookfield DTLA Inc.,DTLA^,PHP,130.47,1595751811000
4808,"Best Buy Co., Inc.",BBY,VND,101.1,1591635613000
4809,Big 5 Sporting Goods Corporation,BGFV,AZN,118.33,1602715991000
4810,Jensyn Acquistion Corp.,JSYNW,IDR,-172.88,1587073802000
4811,Amira Nature Foods Ltd,ANFI,UYU,145.17,1606273633000
4812,"Williams Companies, Inc. (The)",WMB,AMD,165.92,1586687873000
4813,"Tanger Factory Outlet Centers, Inc.",SKT,BRL,17.64,1605788964000
4814,Cementos Pacasmayo S.A.A.,CPAC,CZK,162.49,1590511092000
4815,"Cadiz, Inc.",CDZI,IDR,-139.14,1598486583000
4816,Tekla Healthcare Investors,HQH,EUR,173.1,1581468360000
4817,"Forterra, Inc.",FRTA,CNY,106.54,1585396699000
4818,NVE Corporation,NVEC,SEK,56.02,1585985875000
4819,Leading Brands Inc,LBIX,HRK,159.32,1582705952000
4820,"SunTrust Banks, Inc.",STI,CAD,199.11,1597628039000
4821,"Achillion Pharmaceuticals, Inc.",ACHN,ARS,166.78,1591469450000
4822,Alphabet Inc.,GOOGL,CUP,-6.58,1586611795000
4823,"Overseas Shipholding Group, Inc.",OSG,CNY,50.37,1586652867000
4824,"Xenith Bankshares, Inc.",XBKS,NGN,149.02,1590930980000
4825,Retail Opportunity Investments Corp.,ROIC,USD,-42.51,1593578814000
4826,"Tilly's, Inc.",TLYS,COP,174.56,1597504138000
4827,W.R. Berkley Corporation,WRB,XAF,-52.21,1578378910000
4828,"Oclaro, Inc.",OCLR,NZD,-50.02,1604898541000
4829,"Akoustis Technologies, Inc.",AKTS,RUB,-179.05,1607352372000
4830,EMCORE Corporation,EMKR,CNY,185.4,1606180198000
4831,"UMH Properties, Inc.",UMH,CNY,-183.99,1609305482000
4832,"American Financial Group, Inc.",AFG,CNY,-48.99,1578621671000
4833,"Mid-America Apartment Communities, Inc.",MAA,MXN,-3.66,1594521834000
4834,NIC Inc.,EGOV,BRL,83.64,1595598554000
4835,Resource Capital Corp.,RSO^B,CNY,112.64,1594901761000
4836,Select Asset Inc.,JBN,CNY,22.61,1586506198000
4837,IRSA Propiedades Comerciales S.A.,IRCP,BOB,94.16,1599379818000
4838,"Hurco Companies, Inc.",HURC,PHP,47.49,1605055184000
4839,Korea Electric Power Corporation,KEP,THB,-119.06,1585133101000
4840,"NextEra Energy Partners, LP",NEP,CNY,107.58,1578560688000
4841,"Hartford Financial Services Group, Inc. (The)",HGH,SAR,159.39,1604589810000
4842,Capital One Financial Corporation,COF^P,CNY,28.19,1605862671000
4843,iShares MSCI UAE Capped ETF,UAE,EUR,135.76,1601195249000
4844,Blackrock Municipal Bond Trust,BBK,IDR,197.64,1584128093000
4845,"Taubman Centers, Inc.",TCO^J,PHP,178.39,1586276522000
4846,VOXX International Corporation,VOXX,EUR,-6.01,1579165021000
4847,Royal Bank Scotland plc (The),RBS^S,CNY,90.66,1603769133000
4848,Pembina Pipeline Corp.,PBA,UAH,157.83,1604238329000
4849,CBX (Listing Market NYSE Networks AE,CBX,CNY,11.71,1606278108000
4850,Lianluo Smart Limited,LLIT,NGN,-187.0,1597073862000
4851,Synovus Financial Corp.,SNV^C,CNY,82.36,1580145677000
4852,"Heritage-Crystal Clean, Inc.",HCCI,CNY,-108.31,1607404564000
4853,"TC PipeLines, LP",TCP,CUP,-37.75,1600399846000
4854,Middlefield Banc Corp.,MBCN,MKD,190.57,1593513042000
4855,"LogMein, Inc.",LOGM,CNY,113.04,1588319254000
4856,Anworth Mortgage Asset  Corporation,ANH^A,EGP,83.8,1585583073000
4857,"LightPath Technologies, Inc.",LPTH,CAD,10.12,1584093168000
4858,Bank of America Corporation,BAC^C,EUR,145.01,1608458924000
4859,"Everest Re Group, Ltd.",RE,CNY,-158.34,1602505833000
4860,"Monogram Residential Trust, Inc.",MORE          ,SYP,-92.05,1597040596000
4861,S&P Global Inc.,SPGI,CNY,-72.56,1604200749000
4862,Seneca Foods Corp.,SENEA,CNY,-173.15,1603489850000
4863,"Aldeyra Therapeutics, Inc.",ALDX,CNY,-48.18,1581870581000
4864,"Aviragen Therapeutics, Inc.",AVIR,ETB,199.73,1607308750000
4865,Accenture plc,ACN,IDR,-180.08,1603613153000
4866,Corporate Asset Backed Corp CABCO,GYC,BDT,-154.83,1579049058000
4867,"NexPoint Residential Trust, Inc.",NXRT,PEN,40.56,1600040848000
4868,"Rush Enterprises, Inc.",RUSHB,IDR,-156.32,1590119075000
4869,TESSCO Technologies Incorporated,TESS,BAM,-73.66,1591211241000
4870,"Ollie's Bargain Outlet Holdings, Inc.",OLLI,XOF,161.44,1604652891000
4871,Infinity Property and Casualty Corporation,IPCC,GTQ,-117.82,1585606379000
4872,Barrick Gold Corporation,ABX,SLL,64.23,1607557093000
4873,CVR Energy Inc.,CVI,HRK,8.21,1589952823000
4874,"LifePoint Health, Inc.",LPNT,DOP,-6.22,1595216167000
4875,Colony Starwood Homes,SFR,ZAR,17.49,1592339450000
4876,Blackrock Muni Intermediate Duration Fund Inc,MUI,IDR,98.16,1605302408000
4877,Pennsylvania Real Estate Investment Trust,PEI^B,AFN,-3.27,1585887017000
4878,"H&E Equipment Services, Inc.",HEES,CRC,-21.94,1578306279000
4879,icad inc.,ICAD,CNY,66.98,1604718924000
4880,"Taylor Devices, Inc.",TAYD,IDR,-107.1,1607857313000
4881,BlueStar TA-BIGITech Israel Technology ETF,ITEQ,RUB,-190.03,1583791704000
4882,"Adamas Pharmaceuticals, Inc.",ADMS,EUR,82.21,1585559822000
4883,"EnLink Midstream Partners, LP",ENLK,PLN,-145.84,1593558415000
4884,"Blueknight Energy Partners L.P., L.L.C.",BKEP,CNY,-105.57,1596693412000
4885,"Leggett & Platt, Incorporated",LEG,CNY,149.29,1593805550000
4886,Capital One Financial Corporation,COF^F,RUB,95.35,1592796716000
4887,Vulcan Materials Company,VMC,SEK,-192.24,1594209075000
4888,Siebert Financial Corp.,SIEB,IDR,46.3,1582717141000
4889,RLI Corp.,RLI,PHP,-163.68,1600809921000
4890,Axar Acquisition Corp.,AXAR,IDR,-81.53,1608024841000
4891,Voya Emerging Markets High Income Dividend Equity Fund,IHD,TND,4.5,1605597598000
4892,Pimco New York Municipal Income Fund II,PNI,MXN,136.73,1602139511000
4893,"Hudson Pacific Properties, Inc.",HPP,ARS,-126.58,1597005808000
4894,"HomeTrust Bancshares, Inc.",HTBI,RUB,186.71,1608260241000
4895,"CBL & Associates Properties, Inc.",CBL^E,PLN,-22.79,1598339636000
4896,ProQR Therapeutics N.V.,PRQR,CNY,-149.87,1586826782000
4897,"Ventas, Inc.",VTR,RUB,104.28,1602596364000
4898,"First Solar, Inc.",FSLR,NGN,125.39,1597725986000
4899,RenaissanceRe Holdings Ltd.,RNR^C,PHP,24.68,1591579847000
4900,R.R. Donnelley & Sons Company,RRD,CNY,-15.4,1595429405000
4901,New York Times Company (The),NYT,VEF,-159.36,1596446317000
4902,ENDRA Life Sciences Inc.,NDRAU,IDR,-158.97,1592739026000
4903,Marathon Petroleum Corporation,MPC,MAD,29.61,1608125356000
4904,Anchor Bancorp,ANCB,CNY,-28.71,1596145734000
4905,"BioTelemetry, Inc.",BEAT,BRL,-29.51,1588422486000
4906,"PulteGroup, Inc.",PHM,ARS,171.18,1604691994000
4907,U.S. Bancorp,USB,PLN,-176.87,1608297808000
4908,"GenMark Diagnostics, Inc.",GNMK,ARS,-142.97,1597912317000
4909,"Financial Engines, Inc.",FNGN,JPY,-72.27,1590423852000
4910,"Bank of the James Financial Group, Inc.",BOTJ,CNY,0.36,1598649453000
4911,"Carver Bancorp, Inc.",CARV,IDR,-133.65,1587404394000
4912,"Net 1 UEPS Technologies, Inc.",UEPS,CDF,-27.46,1582912388000
4913,"Selective Insurance Group, Inc.",SIGI,THB,18.83,1588189908000
4914,Stewardship Financial Corp,SSFN,PEN,-16.66,1593744303000
4915,SPDR Dorsey Wright Fixed Income Allocation ETF,DWFI,PHP,88.8,1578271148000
4916,Kayne Anderson Acquisition Corp.,KAACW,CNY,-49.93,1606061283000
4917,"Boston Beer Company, Inc. (The)",SAM,RUB,-110.66,1586487883000
4918,Och-Ziff Capital Management Group LLC,OZM,BGN,-91.01,1582371691000
4919,The Carlyle Group L.P.,CG,COP,72.17,1584199477000
4920,"Simon Property Group, Inc.",SPG^J,AFN,-10.47,1599657314000
4921,"ASB Bancorp, Inc.",ASBB,CNY,191.82,1589775267000
4922,GP Strategies Corporation,GPX,CNY,-73.27,1580021875000
4923,"New York Community Bancorp, Inc.",NYCB,IDR,-168.7,1597693248000
4924,"iKang Healthcare Group, Inc.",KANG,PHP,92.08,1583984116000
4925,"SB Financial Group, Inc.",SBFGP,PHP,-55.03,1600453585000
4926,"Catasys, Inc.",CATS,CNY,117.81,1582727423000
4927,Resource Capital Corp.,RSO^B,EUR,-86.29,1585329583000
4928,LivaNova PLC,LIVN,THB,-20.88,1595146871000
4929,Chesapeake Lodging Trust,CHSP^A.CL,CNY,111.9,1579619369000
4930,Bright Horizons Family Solutions Inc.,BFAM,EUR,-50.68,1597428563000
4931,Vanguard Russell 3000 ETF,VTHR,PHP,155.98,1583709752000
4932,"Hibbett Sports, Inc.",HIBB,RUB,-86.51,1605260269000
4933,3M Company,MMM,BGN,-124.09,1600405431000
4934,OFG Bancorp,OFG^D,NOK,155.13,1587236566000
4935,Statoil ASA,STO,NAD,-68.69,1580636399000
4936,Dawson Geophysical Company,DWSN,BRL,-155.59,1596872222000
4937,Navios Maritime Midstream Partners LP,NAP,RUB,72.94,1605184538000
4938,"LMI Aerospace, Inc.",LMIA,IDR,55.33,1595761533000
4939,"ARMOUR Residential REIT, Inc.",ARR^B,EUR,106.27,1588593069000
4940,The KEYW Holding Corporation,KEYW,RUB,177.04,1609006072000
4941,Voya Prime Rate Trust,PPR,CZK,-107.38,1586788984000
4942,"FARO Technologies, Inc.",FARO,CNY,-24.59,1590543791000
4943,Stantec Inc,STN,CNY,22.79,1603080240000
4944,"PCM, Inc.",PCMI,SEK,-142.68,1589242385000
4945,Nuveen California Municipal Value Fund 2,NCB,BRL,-5.79,1586843588000
4946,"CF Industries Holdings, Inc.",CF,ARS,-85.17,1579158145000
4947,iShares Morningstar Mid-Cap ETF,JKI,JPY,171.6,1608396288000
4948,Duff & Phelps Global Utility Income Fund Inc.,DPG,JPY,-154.82,1597510269000
4949,Forward Pharma A/S,FWP,IDR,15.96,1580244610000
4950,Bank of America Corporation,BML^G,PLN,73.57,1586459313000
4951,"Xenia Hotels & Resorts, Inc.",XHR,CNY,-174.98,1581895481000
4952,Electrum Special Acquisition Corporation,ELEC,IDR,-71.99,1579109867000
4953,Nuveen High Income 2020 Target Term Fund,JHY,EUR,-100.77,1590402681000
4954,"Pluristem Therapeutics, Inc.",PSTI,CNY,164.58,1589531350000
4955,National Commerce Corporation,NCOM,RUB,197.94,1578557159000
4956,Adamis Pharmaceuticals Corporation,ADMP,PHP,-48.89,1581480366000
4957,"Span-America Medical Systems, Inc.",SPAN,NZD,-142.97,1607153276000
4958,Genuine Parts Company,GPC,IDR,187.23,1590048364000
4959,Gladstone Investment Corporation,GAINO,CNY,-199.17,1594758182000
4960,"Delta Air Lines, Inc.",DAL,EUR,116.87,1594384606000
4961,Teva Pharmaceutical Industries Limited,TEVA,CNY,-86.94,1590289246000
4962,"Euronet Worldwide, Inc.",EEFT,PLN,-127.6,1583436879000
4963,"New York Mortgage Trust, Inc.",NYMTP,IDR,-19.02,1600355022000
4964,"HCI Group, Inc.",HCI,MKD,107.57,1587691663000
4965,Annaly Capital Management Inc,NLY,IDR,-62.47,1590486990000
4966,Air Lease Corporation,AL,JMD,177.02,1591697665000
4967,First Trust Rising Dividend Achievers ETF,RDVY,NZD,-80.72,1592493401000
4968,"Spark Energy, Inc.",SPKEP,CNY,-169.64,1591120921000
4969,"Caladrius Biosciences, Inc.",CLBS,USD,152.23,1588351731000
4970,FlexShares Real Assets Allocation Index Fund,ASET,IDR,-192.16,1582594237000
4971,FlexShares Credit-Scored US Corporate Bond Index Fund,SKOR,CLP,-154.57,1580491140000
4972,United States Cellular Corporation,USM,UYU,-97.53,1599444256000
4973,"Korea Fund, Inc. (The)",KF,BYR,10.04,1604211914000
4974,Good Times Restaurants Inc.,GTIM,IDR,99.03,1584318990000
4975,"Hawaiian Electric Industries, Inc.",HE,EUR,151.21,1608715682000
4976,"Mammoth Energy Services, Inc.",TUSK,BRL,121.93,1589057275000
4977,Mack-Cali Realty Corporation,CLI,BRL,-103.2,1608378389000
4978,Nielsen N.V.,NLSN,SEK,-115.45,1588462346000
4979,Enel Americas S.A.,ENIA,RUB,107.0,1591388245000
4980,Shire plc,SHPG,SEK,160.72,1578738289000
4981,Quest Resource Holding Corporation.,QRHC,KZT,143.47,1589691243000
4982,"Tower International, Inc.",TOWR,BRL,180.36,1586626287000
4983,Rosehill Resources Inc.,ROSEW,PLN,27.08,1593640453000
4984,"Sunstone Hotel Investors, Inc.",SHO^F,BRL,140.16,1589060883000
4985,"Royal Bancshares of Pennsylvania, Inc.",RBPAA,CAD,118.2,1596488388000
4986,"Maiden Holdings, Ltd.",MH^A,PEN,137.48,1589242358000
4987,"Agilysys, Inc.",AGYS,IDR,52.17,1608665464000
4988,Legg Mason BW Global Income Opportunities Fund Inc.,BWG,RSD,-30.49,1578677108000
4989,Global X Robotics & Artificial Intelligence ETF,BOTZ,PLN,-158.3,1600995376000
4990,Mistras Group Inc,MG,USD,196.51,1593605386000
4991,"AmTrust Financial Services, Inc.",AFSI,THB,166.25,1590286473000
4992,PowerShares Global Water Portfolio,PIO,CNY,84.73,1582684601000
4993,"Alico, Inc.",ALCO,RUB,-9.94,1601041456000
4994,Yangtze River Development Limited,YERR,PHP,132.6,1606290949000
4995,Global Indemnity Limited,GBLIZ,THB,67.73,1580183811000
4996,Jacksonville Bancorp Inc.,JXSB,PLN,1.21,1599221980000
4997,Hess Corporation,HES^A,SEK,-150.3,1592404639000
4998,GATX Corporation,GMTA,SEK,158.94,1581661734000
4999,Lamar Advertising Company,LAMR,USD,133.51,1582741867000
5000,Ford Motor Company,F,PLN,13.1,1585001584000
5001,Citigroup Inc.,C^K,CNY,84.61,1602919106000
5002,PowerShares S&P SmallCap Consumer Staples Portfolio,PSCC,RUB,48.92,1603315182000
5003,"VASCO Data Security International, Inc.",VDSI,XAF,138.15,1588991110000
5004,"Cypress Energy Partners, L.P.",CELP,NIO,-192.81,1607886053000
5005,Asbury Automotive Group Inc,ABG,KRW,-100.47,1580085442000
5006,"Ocera Therapeutics, Inc.",OCRX,CNY,-16.64,1608377682000
5007,"Amphastar Pharmaceuticals, Inc.",AMPH,COP,131.55,1603041907000
5008,Sunrun Inc.,RUN,JPY,183.59,1602537044000
5009,WashingtonFirst Bankshares Inc,WFBI,MKD,1.04,1597181344000
5010,"HealthStream, Inc.",HSTM,USD,-21.55,1586701348000
5011,"Adverum Biotechnologies, Inc.",ADVM,EUR,100.85,1599677402000
5012,Pengrowth Energy Corporation,PGH,CNY,57.26,1579816724000
5013,BLDRS Asia 50 ADR Index Fund,ADRA,PLN,-188.97,1607303083000
5014,Jewett-Cameron Trading Company,JCTCF,UAH,152.5,1606353191000
5015,"Hill International, Inc.",HIL,IDR,170.62,1585356603000
5016,Lincoln National Corporation,LNC,IDR,-177.91,1588462694000
5017,"Tanger Factory Outlet Centers, Inc.",SKT,USD,190.04,1588944576000
5018,Atlantic Alliance Partnership Corp.,AAPC,CNY,-119.43,1594465373000
5019,Parker Drilling Company,PKD,EUR,-185.31,1606431579000
5020,"Moneygram International, Inc.",MGI,PEN,-18.67,1600972757000
5021,Harsco Corporation,HSC,CNY,-108.39,1592969863000
5022,Pimco Municipal Income Fund II,PML,PLN,-116.06,1605178908000
5023,Cincinnati Bell Inc,CBB,MNT,184.05,1604350194000
5024,Validea Market Legends ETF,VALX,EUR,-151.93,1586877031000
5025,"Air Products and Chemicals, Inc.",APD,CNY,129.22,1599129421000
5026,UNITIL Corporation,UTL,ILS,-199.98,1595640649000
5027,MDC Partners Inc.,MDCA,CNY,117.79,1586875606000
5028,Annaly Capital Management Inc,NLY^D,EUR,-180.67,1594772380000
5029,"Western Asset Managed Municipals Fund, Inc.",MMU,CNY,-140.61,1601968970000
5030,Scotts Miracle-Gro Company (The),SMG,IRR,101.37,1583153280000
5031,"YuMe, Inc.",YUME,USD,-152.19,1578258252000
5032,"ARI Network Services, Inc.",ARIS,UAH,68.99,1584546204000
5033,Principal U.S. Small Cap Index ETF,PSC,PHP,-186.28,1609224522000
5034,"GWG Holdings, Inc",GWGH,CZK,-62.38,1597137593000
